"x"
0.165330362153669
-0.017770518779611
0.478981224532901
5.39430141300845
1.54862953460604
-1.62253274406219
0.492219033589029
0.362726556469807
0.241710809379772
-0.218274849549839
-0.17350339488082
0.181299751904909
5.05419219166566
1.76949478430996
0.434399021395951
0.330358119201313
-0.181248327813006
-3.55629132372879
-0.478043172759813
-0.0396737949383986
0.0501487419328006
0.0701418188377076
0.142501630579542
0.126898628547716
-0.321695378535634
0.0281921708715864
0.10403741300882
0.438024759920823
0.230486314954881
-0.298357981557011
0.692031865393913
1.2253067386047
1.83872805983907
